STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071022,0,-9999,-9999,278,106,19,90,100,54,63,246
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071023,0,-9999,-9999,300,122,13,100,100,45,54,16
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071024,0,-9999,-9999,261,117,12,260,320,58,192,937
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071025,0,-9999,-9999,156,100,27,230,240,63,76,1635
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071026,0,-9999,-9999,167,100,18,240,240,72,94,1326
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071027,0,-9999,-9999,183,100,17,200,210,45,58,1551
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071028,0,-9999,-9999,206,106,19,100,310,45,67,1421
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071029,0,-9999,-9999,172,128,24,240,240,58,72,942
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071030,0,-9999,-9999,178,100,19,280,300,45,63,1401
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071031,0,-9999,-9999,150,100,17,250,240,36,45,1836
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20071101,0,-9999,-9999,150,94,5,280,270,36,45,1129
